transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,taux_interet,is_anomaly_amount,is_anomaly_score,is_anomaly,year,month,quarter,weekday,montant_eur_verifie,montant_eur_diff,montant_eur_flag,categorie_risque
txn000325,cli0116,2023-09-19 22:37:00,1388.68,EUR,1.0,1388.68,virement international,pea,nice-massena,Credit,Rejete,620.0,Standard,8515.11,0.0,0,0,0,2023,9,3,1,1388.68,0.0,False,Medium
txn001285,cli0096,2023-04-06 23:58:00,425.61,EUR,1.0,425.61,remboursement credit,compte epargne,lyon-part-dieu,Credit,Complete,710.0,Standard,37795.97,0.0,0,0,0,2023,4,2,3,425.61,0.0,False,Low
txn001953,cli0048,2023-01-11 08:58:00,875.01,GBP,0.86,1017.45,remboursement credit,livret a,toulouse-capitole,Credit,Complete,670.0,Standard,22084.42,0.0,0,0,0,2023,1,1,2,1017.453488372093,-0.0034883720929883566,False,Medium
txn001434,cli0023,2024-07-22 02:20:00,-2823.91,EUR,1.0,-2823.91,virement,credit immobilier,marseille-vieux-port,Debit,Complete,636.0,Standard,12775.94,0.0,0,0,0,2024,7,3,0,-2823.91,0.0,False,Medium
txn001425,cli0100,2024-10-22 13:49:00,1680.02,EUR,1.0,1680.02,prelevement,compte courant,lille-grand-place,Credit,Complete,656.0,Standard,9322.96,0.0,0,0,0,2024,10,4,1,1680.02,0.0,False,Medium
txn001474,cli0142,2023-08-04 11:28:00,-1896.89,EUR,1.0,-1896.89,prelevement,compte courant,toulouse-capitole,Debit,Complete,676.0,Standard,22126.14,0.0,0,0,0,2023,8,3,4,-1896.89,0.0,False,Medium
txn000055,cli0144,2024-04-21 11:55:00,5389.66,USD,1.08,4990.43,virement international,compte courant,paris-centre,Credit,Rejete,361.0,Risque,30060.46,0.0,1,1,1,2024,4,2,6,4990.425925925925,0.004074074075106182,False,High
txn001934,cli0119,2024-02-25 00:09:00,-922.13,EUR,1.0,-922.13,depot especes,pea,bordeaux-meriadeck,Debit,Complete,793.0,Premium,21200.29,0.0,0,0,0,2024,2,1,6,-922.13,0.0,False,Low
txn000151,cli0128,2024-08-19 10:58:00,-649.23,EUR,1.0,-649.23,interets,compte courant,marseille-vieux-port,Debit,Complete,683.0,Standard,11141.58,0.0,0,0,0,2024,8,3,0,-649.23,0.0,False,Medium
txn001713,cli0030,2024-10-04 08:06:00,-2491.64,EUR,1.0,-2491.64,virement,pea,lyon-part-dieu,Debit,Complete,643.0,Risque,27988.64,0.0,0,0,0,2024,10,4,4,-2491.64,0.0,False,Medium
txn001122,cli0025,2023-02-06 04:14:00,1568.47,EUR,1.0,1568.47,interets,credit immobilier,lyon-part-dieu,Credit,Complete,688.0,Standard,4201.23,0.0,0,0,0,2023,2,1,0,1568.47,0.0,False,Medium
txn001722,cli0048,2024-03-08 21:48:00,133.54,EUR,1.0,133.54,depot especes,credit auto,toulouse-capitole,Credit,Complete,670.0,Standard,21075.79,0.0,0,0,0,2024,3,1,4,133.54,0.0,False,Medium
txn001131,cli0135,2024-12-22 16:03:00,-2410.77,EUR,1.0,-2410.77,depot especes,credit consommation,nantes-commerce,Debit,Complete,593.0,Standard,49859.02,0.0,0,0,0,2024,12,4,6,-2410.77,0.0,False,Medium
txn000744,cli0134,2024-08-27 10:38:00,-226.14,CHF,0.97,-233.13,paiement cb,pea,nice-massena,Debit,Rejete,600.0,Standard,40860.67,0.0,0,0,0,2024,8,3,1,-233.1340206185567,0.004020618556694444,False,Medium
txn001744,cli0068,2022-08-09 00:19:00,-734.37,EUR,1.0,-734.37,remboursement credit,compte epargne,lyon-part-dieu,Debit,Complete,605.0,Standard,34688.01,0.0,0,0,0,2022,8,3,1,-734.37,0.0,False,Medium
txn000750,cli0078,2024-07-02 03:30:00,-2004.79,EUR,1.0,-2004.79,interets,credit consommation,marseille-vieux-port,Debit,Complete,647.0,Standard,47216.07,0.0,0,0,0,2024,7,3,1,-2004.79,0.0,False,Medium
txn000756,cli0094,2023-03-31 03:25:00,77.11,EUR,1.0,77.11,depot especes,pea,paris-centre,Credit,Complete,435.0,Risque,47150.21,0.0,0,0,0,2023,3,1,4,77.11,0.0,False,High
txn001049,cli0137,2022-06-13 04:00:00,1044.49,GBP,0.86,1214.52,remboursement credit,assurance vie,marseille-vieux-port,Credit,Complete,725.0,Premium,40660.47,0.0,0,0,0,2022,6,2,0,1214.5232558139535,-0.0032558139535012742,False,Low
txn000812,cli0076,2022-01-22 11:14:00,-5897.72,MAD,10.85,-543.57,virement international,assurance vie,lyon-part-dieu,Debit,Rejete,326.0,Risque,26915.7,0.0,1,1,1,2022,1,1,5,-543.5686635944701,-0.0013364055299689426,False,High
txn000662,cli0001,2022-01-20 21:11:00,1268.83,EUR,1.0,1268.83,interets,credit auto,lille-grand-place,Credit,Complete,586.0,Standard,26952.76,0.0,0,0,0,2022,1,1,3,1268.83,0.0,False,Medium
txn001558,cli0119,2024-09-04 21:40:00,-197.57,EUR,1.0,-197.57,remboursement credit,pea,bordeaux-meriadeck,Debit,Complete,793.0,Premium,5983.91,0.0,0,0,0,2024,9,3,2,-197.57,0.0,False,Low
txn001886,cli0063,2024-11-20 08:43:00,-696.4,EUR,1.0,-696.4,virement,livret a,paris-centre,Debit,Complete,426.0,Risque,12291.49,0.0,0,1,1,2024,11,4,2,-696.4,0.0,False,High
txn001107,cli0148,2024-06-04 00:25:00,-4682.96,EUR,1.0,-4682.96,virement international,compte epargne,lille-grand-place,Debit,Complete,713.0,Standard,11338.97,0.0,0,0,0,2024,6,2,1,-4682.96,0.0,False,Low
txn000256,cli0085,2024-08-31 08:57:00,-198.77,EUR,1.0,-198.77,retrait dab,assurance vie,toulouse-capitole,Debit,Complete,390.0,Risque,42158.04,0.0,0,1,1,2024,8,3,5,-198.77,0.0,False,High
txn000935,cli0010,2024-02-06 19:40:00,2530.0,EUR,1.0,2530.0,prelevement,pea,lyon-part-dieu,Credit,Complete,816.0,Premium,22530.53,0.0,0,0,0,2024,2,1,1,2530.0,0.0,False,Low
txn000870,cli0101,2022-11-22 10:13:00,-64.76,GBP,0.86,-75.3,paiement cb,compte courant,marseille-vieux-port,Debit,Complete,655.0,Standard,29705.08,0.0,0,0,0,2022,11,4,1,-75.30232558139535,0.0023255813953539928,False,Medium
txn001903,cli0103,2023-07-20 02:59:00,-1883.13,GBP,0.86,-2189.69,depot especes,compte epargne,paris-centre,Debit,Complete,683.0,Standard,22155.69,0.0,0,0,0,2023,7,3,3,-2189.686046511628,-0.003953488372189895,False,Medium
txn000893,cli0106,2024-12-04 16:15:00,1754.76,USD,1.08,1624.78,interets,assurance vie,nantes-commerce,Credit,Complete,652.0,Standard,36570.14,0.0,0,0,0,2024,12,4,2,1624.7777777777776,0.0022222222223717836,False,Medium
txn000874,cli0024,2024-01-11 06:25:00,346.98,EUR,1.0,346.98,prelevement,compte epargne,lyon-part-dieu,Credit,Complete,592.0,Standard,47964.94,0.0,0,0,0,2024,1,1,3,346.98,0.0,False,Medium
txn000614,cli0048,2023-06-16 21:06:00,-228.22,EUR,1.0,-228.22,retrait dab,compte epargne,toulouse-capitole,Debit,Complete,643.0,Standard,8669.59,0.0,0,0,0,2023,6,2,4,-228.22,0.0,False,Medium
txn001404,cli0087,2022-01-24 00:49:00,-2011.4,EUR,1.0,-2011.4,virement,compte courant,toulouse-capitole,Debit,Complete,607.0,Standard,8329.7,0.0,0,0,0,2022,1,1,0,-2011.4,0.0,False,Medium
txn001101,cli0006,2022-05-20 22:45:00,2230.22,USD,1.08,2065.02,depot especes,pea,toulouse-capitole,Credit,En attente,643.0,Standard,22347.43,0.0,0,0,0,2022,5,2,4,2065.0185185185182,0.0014814814817327715,False,Medium
txn000389,cli0097,2023-05-29 01:31:00,5711.68,USD,1.08,5288.59,virement international,credit auto,lille-grand-place,Credit,Complete,397.0,Risque,9412.67,0.0,1,1,1,2023,5,2,0,5288.592592592592,-0.0025925925920091686,False,High
txn000937,cli0050,2022-07-17 06:02:00,2439.53,EUR,1.0,2439.53,prelevement,pea,lyon-part-dieu,Credit,Complete,666.0,Standard,28457.92,0.0,0,0,0,2022,7,3,6,2439.53,0.0,False,Medium
txn000407,cli0101,2024-10-30 02:14:00,1324.21,USD,1.08,1226.12,interets,credit immobilier,marseille-vieux-port,Credit,Complete,643.0,Standard,4219.0,0.0,0,0,0,2024,10,4,2,1226.1203703703702,-0.00037037037031950604,False,Medium
txn001316,cli0105,2024-10-20 04:51:00,-157.43,EUR,1.0,-157.43,depot especes,pea,nice-massena,Debit,Complete,643.0,Standard,5865.26,0.0,0,0,0,2024,10,4,6,-157.43,0.0,False,Medium
txn000795,cli0100,2022-08-09 00:08:00,-508.85,EUR,1.0,-508.85,depot especes,credit consommation,lille-grand-place,Debit,Complete,656.0,Standard,41508.8,0.0,0,0,0,2022,8,3,1,-508.85,0.0,False,Medium
txn000716,cli0134,2023-09-24 14:03:00,-1814.71,EUR,1.0,-1814.71,prelevement,compte epargne,nice-massena,Debit,Complete,600.0,Standard,46448.15,0.0,0,0,0,2023,9,3,6,-1814.71,0.0,False,Medium
txn001135,cli0037,2023-05-12 12:50:00,-520.36,GBP,0.86,-605.07,interets,credit consommation,lille-grand-place,Debit,Complete,622.0,Standard,17585.33,0.0,0,0,0,2023,5,2,4,-605.0697674418604,-0.0002325581396007692,False,Medium
txn001649,cli0073,2023-09-07 20:39:00,2734.08,EUR,1.0,2734.08,prelevement,pea,marseille-vieux-port,Credit,En attente,747.0,Premium,30868.31,0.0,0,0,0,2023,9,3,3,2734.08,0.0,False,Low
txn001024,cli0086,2022-12-13 18:46:00,-7565.55,CHF,0.97,-7799.54,virement international,compte epargne,toulouse-capitole,Debit,Complete,805.0,Premium,33419.35,0.0,1,0,1,2022,12,4,1,-7799.536082474227,-0.003917525772521913,False,Low
txn001056,cli0063,2024-08-26 06:48:00,-2809.66,EUR,1.0,-2809.66,virement,credit immobilier,paris-centre,Debit,Complete,426.0,Risque,33604.84,0.0,0,1,1,2024,8,3,0,-2809.66,0.0,False,High
txn001801,cli0044,2022-03-06 05:25:00,-461.65,GBP,0.86,-536.8,prelevement,compte epargne,lyon-part-dieu,Debit,Complete,469.0,Risque,27688.56,0.0,0,0,0,2022,3,1,6,-536.8023255813953,0.002325581395325571,False,High
txn000247,cli0044,2024-08-27 03:19:00,-396.74,MAD,10.85,-36.57,paiement cb,assurance vie,lyon-part-dieu,Debit,Complete,469.0,Risque,27251.89,0.0,0,0,0,2024,8,3,1,-36.56589861751152,-0.004101382488478578,False,High
txn000146,cli0122,2023-09-08 22:09:00,406.77,GBP,0.86,472.99,retrait dab,compte epargne,nantes-commerce,Credit,Rejete,824.0,Premium,27908.61,0.0,0,0,0,2023,9,3,4,472.98837209302326,0.0016279069767506371,False,Low
txn001919,cli0015,2024-04-30 03:27:00,33.2,EUR,1.0,33.2,retrait dab,livret a,lyon-part-dieu,Credit,Complete,648.0,Standard,23552.08,0.0,0,0,0,2024,4,2,1,33.2,0.0,False,Medium
txn001153,cli0083,2022-03-25 07:35:00,94.41,EUR,1.0,94.41,retrait dab,compte courant,lyon-part-dieu,Credit,Complete,643.0,Standard,41679.07,0.0,0,0,0,2022,3,1,4,94.41,0.0,False,Medium
txn001891,cli0036,2022-11-08 04:41:00,-706.35,USD,1.08,-654.03,prelevement,assurance vie,marseille-vieux-port,Debit,Rejete,572.0,Risque,7549.66,0.0,0,0,0,2022,11,4,1,-654.0277777777777,-0.0022222222222580967,False,High
txn000623,cli0042,2022-06-26 21:30:00,-81.97,EUR,1.0,-81.97,retrait dab,credit auto,bordeaux-meriadeck,Debit,Complete,638.0,Standard,20857.62,0.0,0,0,0,2022,6,2,6,-81.97,0.0,False,Medium
txn000461,cli0103,2023-05-15 17:10:00,-2922.98,EUR,1.0,-2922.98,remboursement credit,pea,paris-centre,Debit,Complete,683.0,Standard,34733.59,0.0,0,0,0,2023,5,2,0,-2922.98,0.0,False,Medium
txn001956,cli0058,2022-11-20 15:11:00,-1645.71,EUR,1.0,-1645.71,depot especes,livret a,marseille-vieux-port,Debit,Complete,704.0,Standard,11188.21,0.0,0,0,0,2022,11,4,6,-1645.71,0.0,False,Low
txn000091,cli0112,2024-03-02 10:11:00,-1513.8,USD,1.08,-1401.67,remboursement credit,assurance vie,marseille-vieux-port,Debit,Complete,636.0,Standard,36381.36,0.0,0,0,0,2024,3,1,5,-1401.6666666666665,-0.0033333333335576754,False,Medium
txn001230,cli0122,2023-11-10 22:12:00,452.89,EUR,1.0,452.89,paiement cb,credit consommation,nantes-commerce,Credit,Complete,824.0,Premium,30508.42,0.0,0,0,0,2023,11,4,4,452.89,0.0,False,Low
txn000171,cli0052,2024-03-26 10:18:00,2217.88,EUR,1.0,2217.88,interets,credit consommation,bordeaux-meriadeck,Credit,Complete,838.0,Premium,14086.98,0.0,0,0,0,2024,3,1,1,2217.88,0.0,False,Low
txn001646,cli0127,2023-01-27 04:29:00,-1805.13,USD,1.08,-1671.42,prelevement,pea,nice-massena,Debit,Complete,691.0,Standard,29535.37,0.0,0,0,0,2023,1,1,4,-1671.4166666666667,-0.0033333333333303017,False,Medium
txn000057,cli0072,2022-02-23 19:59:00,335.76,GBP,0.86,390.42,retrait dab,compte courant,marseille-vieux-port,Credit,Complete,643.0,Standard,35164.67,0.0,0,0,0,2022,2,1,2,390.4186046511628,0.0013953488372067113,False,Medium
txn000405,cli0112,2022-09-04 07:47:00,1975.7,CHF,0.97,2036.8,remboursement credit,compte courant,marseille-vieux-port,Credit,Complete,636.0,Standard,31646.46,0.0,0,0,0,2022,9,3,6,2036.8041237113403,-0.0041237113402985415,False,Medium
txn001266,cli0028,2022-05-28 22:19:00,-763.41,EUR,1.0,-763.41,interets,credit consommation,lyon-part-dieu,Debit,Complete,667.0,Standard,4919.7,0.0,0,0,0,2022,5,2,5,-763.41,0.0,False,Medium
txn000600,cli0113,2022-04-22 07:11:00,-155.79,EUR,1.0,-155.79,virement,credit auto,lyon-part-dieu,Debit,Complete,643.0,Standard,49760.57,0.0,0,0,0,2022,4,2,4,-155.79,0.0,False,Medium
txn001016,cli0031,2024-02-12 12:45:00,-247.75,EUR,1.0,-247.75,retrait dab,pea,bordeaux-meriadeck,Debit,Complete,559.0,Risque,44175.95,0.0,0,0,0,2024,2,1,0,-247.75,0.0,False,High
txn001371,cli0041,2022-12-11 05:41:00,460.72,EUR,1.0,460.72,retrait dab,livret a,bordeaux-meriadeck,Credit,Complete,643.0,Standard,940.59,0.0,0,0,0,2022,12,4,6,460.72,0.0,False,Medium
txn000098,cli0052,2022-06-01 14:11:00,-2701.1,EUR,1.0,-2701.1,prelevement,livret a,bordeaux-meriadeck,Debit,Complete,838.0,Premium,48381.31,0.0,0,0,0,2022,6,2,2,-2701.1,0.0,False,Low
txn000827,cli0106,2023-05-19 12:26:00,-4484.85,EUR,1.0,-4484.85,virement international,credit auto,nantes-commerce,Debit,Complete,652.0,Nan,41088.07,0.0,0,0,0,2023,5,2,4,-4484.85,0.0,False,Medium
txn001141,cli0065,2022-07-27 22:51:00,3987.28,EUR,1.0,3987.28,virement international,credit consommation,bordeaux-meriadeck,Credit,Complete,660.0,Standard,33314.86,0.0,0,0,0,2022,7,3,2,3987.28,0.0,False,Medium
txn001226,cli0128,2022-11-24 15:42:00,226.29,EUR,1.0,226.29,remboursement credit,livret a,marseille-vieux-port,Credit,Rejete,683.0,Standard,35330.6,0.0,0,0,0,2022,11,4,3,226.29,0.0,False,Medium
txn001932,cli0029,2022-06-06 14:58:00,1503.4,EUR,1.0,1503.4,depot especes,credit immobilier,paris-centre,Credit,Complete,696.0,Standard,18668.59,0.0,0,0,0,2022,6,2,0,1503.4,0.0,False,Medium
txn000480,cli0078,2024-12-26 07:24:00,-2066.35,USD,1.08,-1913.29,interets,assurance vie,marseille-vieux-port,Debit,Complete,647.0,Standard,43526.86,0.0,0,0,0,2024,12,4,3,-1913.2870370370367,-0.0029629629632381693,False,Medium
txn000324,cli0149,2024-01-02 04:42:00,-1983.65,MAD,10.85,-182.82,interets,livret a,nice-massena,Debit,En attente,575.0,Risque,15957.52,0.0,0,0,0,2024,1,1,1,-182.82488479262673,0.004884792626739909,False,High
txn001218,cli0076,2023-08-08 06:27:00,-790.3,EUR,1.0,-790.3,remboursement credit,credit consommation,lyon-part-dieu,Debit,Complete,326.0,Risque,32776.62,0.0,0,1,1,2023,8,3,1,-790.3,0.0,False,High
txn001468,cli0031,2022-05-06 12:55:00,-2817.67,EUR,1.0,-2817.67,interets,compte epargne,bordeaux-meriadeck,Debit,Complete,559.0,Risque,40399.52,0.0,0,0,0,2022,5,2,4,-2817.67,0.0,False,High
txn001849,cli0035,2023-06-15 21:17:00,-1387.2,EUR,1.0,-1387.2,prelevement,credit consommation,lyon-part-dieu,Debit,Complete,600.0,Standard,39732.92,0.0,0,0,0,2023,6,2,3,-1387.2,0.0,False,Medium
txn001479,cli0093,2023-11-11 21:29:00,-1729.12,EUR,1.0,-1729.12,remboursement credit,livret a,marseille-vieux-port,Debit,Complete,786.0,Premium,44998.36,0.0,0,0,0,2023,11,4,5,-1729.12,0.0,False,Low
txn001553,cli0022,2024-10-28 20:37:00,2895.52,MAD,10.85,266.87,interets,compte courant,toulouse-capitole,Credit,Complete,787.0,Premium,42584.89,0.0,0,0,0,2024,10,4,0,266.86820276497696,0.0017972350230479606,False,Low
txn001838,cli0006,2023-05-09 18:05:00,80.78,EUR,1.0,80.78,prelevement,credit immobilier,toulouse-capitole,Credit,Complete,620.0,Standard,49239.47,0.0,0,0,0,2023,5,2,1,80.78,0.0,False,Medium
txn001575,cli0098,2022-05-25 15:05:00,1296.32,EUR,1.0,1296.32,virement,credit consommation,bordeaux-meriadeck,Credit,Complete,580.0,Standard,26937.09,0.0,0,0,0,2022,5,2,2,1296.32,0.0,False,Medium
txn000099,cli0082,2023-08-18 09:54:00,1428.54,USD,1.08,1322.72,virement international,credit immobilier,paris-centre,Credit,Complete,813.0,Premium,25486.91,0.0,0,0,0,2023,8,3,4,1322.7222222222222,-0.00222222222214441,False,Low
txn000425,cli0100,2022-12-02 06:14:00,145.08,EUR,1.0,145.08,interets,compte courant,lille-grand-place,Credit,En attente,656.0,Standard,47514.88,0.0,0,0,0,2022,12,4,4,145.08,0.0,False,Medium
txn000738,cli0137,2024-04-22 23:55:00,312.18,EUR,1.0,312.18,remboursement credit,pea,marseille-vieux-port,Credit,Complete,725.0,Premium,13524.16,0.0,0,0,0,2024,4,2,0,312.18,0.0,False,Low
txn001941,cli0033,2024-06-02 23:32:00,421.23,CHF,0.97,434.26,retrait dab,compte epargne,lyon-part-dieu,Credit,En attente,584.0,Standard,34734.72,0.0,0,0,0,2024,6,2,6,434.2577319587629,0.0022680412370732483,False,Medium
txn000903,cli0069,2023-02-21 11:40:00,899.58,EUR,1.0,899.58,interets,compte courant,marseille-vieux-port,Credit,Complete,647.0,Standard,25211.68,0.0,0,0,0,2023,2,1,1,899.58,0.0,False,Medium
txn000602,cli0073,2024-11-07 08:36:00,2678.14,GBP,0.86,3114.12,depot especes,compte courant,marseille-vieux-port,Credit,Complete,747.0,Premium,28582.31,0.0,0,0,0,2024,11,4,3,3114.116279069767,0.0037209302327028126,False,Low
txn001000,cli0105,2024-12-28 16:15:00,203.56,EUR,1.0,203.56,paiement cb,compte epargne,nice-massena,Credit,Rejete,634.0,Standard,38158.75,0.0,0,0,0,2024,12,4,5,203.56,0.0,False,Medium
txn001858,cli0072,2024-10-10 22:37:00,-2524.65,EUR,1.0,-2524.65,prelevement,credit consommation,marseille-vieux-port,Debit,Complete,606.0,Nan,18624.45,0.0,0,0,0,2024,10,4,3,-2524.65,0.0,False,Medium
txn000396,cli0069,2023-09-15 02:13:00,-2883.73,USD,1.08,-2670.12,virement,credit consommation,marseille-vieux-port,Debit,Complete,647.0,Standard,9554.07,0.0,0,0,0,2023,9,3,4,-2670.1203703703704,0.0003703703705468797,False,Medium
txn000427,cli0064,2022-03-27 19:47:00,2481.77,EUR,1.0,2481.77,remboursement credit,compte epargne,lille-grand-place,Credit,Complete,800.0,Premium,37149.15,0.0,0,0,0,2022,3,1,6,2481.77,0.0,False,Low
txn001854,cli0017,2024-08-20 14:41:00,2254.87,EUR,1.0,2254.87,interets,credit consommation,bordeaux-meriadeck,Credit,Complete,649.0,Standard,10801.01,0.0,0,0,0,2024,8,3,1,2254.87,0.0,False,Medium
txn001584,cli0018,2022-06-11 05:17:00,-2141.97,EUR,1.0,-2141.97,remboursement credit,pea,bordeaux-meriadeck,Debit,En attente,1500.0,Risque,42604.16,0.0,0,1,1,2022,6,2,5,-2141.97,0.0,False,Low
txn001550,cli0115,2023-06-25 05:56:00,1320.82,EUR,1.0,1320.82,virement,credit immobilier,toulouse-capitole,Credit,Complete,709.0,Nan,23416.7,0.0,0,0,0,2023,6,2,6,1320.82,0.0,False,Low
txn001556,cli0122,2022-07-11 05:53:00,1673.53,EUR,1.0,1673.53,virement international,assurance vie,nantes-commerce,Credit,Complete,824.0,Premium,4666.04,0.0,0,0,0,2022,7,3,0,1673.53,0.0,False,Low
txn001039,cli0089,2024-08-01 00:42:00,485.1,EUR,1.0,485.1,interets,assurance vie,bordeaux-meriadeck,Credit,Complete,638.0,Standard,9311.22,0.0,0,0,0,2024,8,3,3,485.1,0.0,False,Medium
txn000253,cli0142,2024-11-30 14:58:00,7013.04,GBP,0.86,8154.7,virement international,compte epargne,toulouse-capitole,Credit,Complete,676.0,Standard,7567.15,0.0,1,0,1,2024,11,4,5,8154.697674418605,0.0023255813948708237,False,Medium
txn000239,cli0146,2023-10-14 19:14:00,-1936.96,EUR,1.0,-1936.96,virement,credit auto,toulouse-capitole,Debit,Complete,583.0,Standard,37292.63,0.0,0,0,0,2023,10,4,5,-1936.96,0.0,False,Medium
txn001145,cli0111,2023-01-06 00:40:00,-2840.55,EUR,1.0,-2840.55,virement,compte epargne,paris-centre,Debit,Complete,617.0,Standard,36479.96,0.0,0,0,0,2023,1,1,4,-2840.55,0.0,False,Medium
txn000845,cli0141,2024-07-20 10:10:00,-2805.47,EUR,1.0,-2805.47,prelevement,assurance vie,lille-grand-place,Debit,Complete,726.0,Premium,17733.09,0.0,0,0,0,2024,7,3,5,-2805.47,0.0,False,Low
txn001310,cli0046,2024-05-16 05:15:00,28.25,EUR,1.0,28.25,paiement cb,livret a,bordeaux-meriadeck,Credit,Complete,841.0,Premium,5165.36,0.0,0,0,0,2024,5,2,3,28.25,0.0,False,Low
txn000846,cli0019,2024-08-01 08:30:00,2936.53,USD,1.08,2719.01,depot especes,credit auto,lille-grand-place,Credit,Complete,505.0,Risque,7108.32,0.0,0,0,0,2024,8,3,3,2719.009259259259,0.0007407407410937594,False,High
txn000555,cli0110,2024-09-01 21:23:00,106.06,GBP,0.86,123.33,retrait dab,credit auto,bordeaux-meriadeck,Credit,Complete,629.0,Standard,19878.85,0.0,0,0,0,2024,9,3,6,123.32558139534885,0.004418604651149849,False,Medium
txn001221,cli0082,2024-09-10 11:31:00,-935.73,EUR,1.0,-935.73,interets,credit consommation,paris-centre,Debit,Complete,813.0,Premium,8610.59,0.0,0,0,0,2024,9,3,1,-935.73,0.0,False,Low
txn001370,cli0018,2022-01-09 03:57:00,-1457.08,CHF,0.97,-1502.14,prelevement,pea,bordeaux-meriadeck,Debit,Complete,643.0,Risque,5433.86,0.0,0,0,0,2022,1,1,6,-1502.1443298969073,0.004329896907165676,False,Medium
txn000546,cli0114,2023-09-16 00:47:00,-6553.68,EUR,1.0,-6553.68,virement international,credit immobilier,nantes-commerce,Debit,Complete,838.0,Premium,15440.67,0.0,1,0,1,2023,9,3,5,-6553.68,0.0,False,Low
txn000251,cli0129,2024-07-08 05:10:00,2917.89,EUR,1.0,2917.89,depot especes,credit immobilier,paris-centre,Credit,Complete,573.0,Risque,4010.59,0.0,0,0,0,2024,7,3,0,2917.89,0.0,False,High
txn000740,cli0111,2023-01-17 22:08:00,-634.16,EUR,1.0,-634.16,depot especes,livret a,paris-centre,Debit,Complete,617.0,Standard,40737.09,0.0,0,0,0,2023,1,1,1,-634.16,0.0,False,Medium
txn000965,cli0096,2023-08-26 19:01:00,-522.92,CHF,0.97,-539.09,interets,credit immobilier,lyon-part-dieu,Debit,En attente,710.0,Standard,1374.21,0.0,0,0,0,2023,8,3,5,-539.0927835051546,0.002783505154525301,False,Low
txn001670,cli0093,2022-09-17 23:40:00,-372.7,USD,1.08,-345.09,retrait dab,credit consommation,marseille-vieux-port,Debit,Rejete,786.0,Premium,13922.21,0.0,0,0,0,2022,9,3,5,-345.09259259259255,0.0025925925925776028,False,Low
txn000199,cli0060,2022-07-14 00:13:00,-1456.58,USD,1.08,-1348.69,remboursement credit,credit consommation,marseille-vieux-port,Debit,Complete,842.0,Premium,22308.84,0.0,0,0,0,2022,7,3,3,-1348.685185185185,-0.004814814815063073,False,Low
txn001437,cli0136,2023-12-03 09:15:00,1456.82,USD,1.08,1348.91,interets,credit immobilier,paris-centre,Credit,Complete,590.0,Standard,10676.84,0.0,0,0,0,2023,12,4,6,1348.9074074074072,0.0025925925929186633,False,Medium
txn001510,cli0069,2024-08-06 23:47:00,-2653.39,EUR,1.0,-2653.39,remboursement credit,compte epargne,marseille-vieux-port,Debit,Complete,647.0,Standard,47100.73,0.0,0,0,0,2024,8,3,1,-2653.39,0.0,False,Medium
txn001455,cli0013,2023-07-28 08:01:00,-7186.6,EUR,1.0,-7186.6,virement international,assurance vie,toulouse-capitole,Debit,Complete,351.0,Risque,3003.28,0.0,1,1,1,2023,7,3,4,-7186.6,0.0,False,High
txn000898,cli0148,2022-08-08 23:07:00,759.66,EUR,1.0,759.66,prelevement,credit immobilier,lille-grand-place,Credit,Complete,713.0,Standard,23864.4,0.0,0,0,0,2022,8,3,0,759.66,0.0,False,Low
txn001823,cli0112,2022-05-09 10:11:00,410.57,EUR,1.0,410.57,depot especes,compte epargne,marseille-vieux-port,Credit,Complete,636.0,Standard,33078.6,0.0,0,0,0,2022,5,2,0,410.57,0.0,False,Medium
txn001794,cli0103,2023-12-26 18:53:00,-327.89,USD,1.08,-303.6,remboursement credit,credit consommation,paris-centre,Debit,Complete,683.0,Standard,25410.77,0.0,0,0,0,2023,12,4,1,-303.60185185185185,0.0018518518518249039,False,Medium
txn001041,cli0121,2024-08-25 21:24:00,2502.47,USD,1.08,2317.1,remboursement credit,livret a,marseille-vieux-port,Credit,Complete,818.0,Nan,15986.0,0.0,0,0,0,2024,8,3,6,2317.1018518518517,-0.0018518518518249039,False,Low
txn001183,cli0066,2023-08-10 09:54:00,-1731.82,EUR,1.0,-1731.82,remboursement credit,livret a,nice-massena,Debit,Complete,656.0,Standard,44291.42,0.0,0,0,0,2023,8,3,3,-1731.82,0.0,False,Medium
txn000244,cli0024,2024-09-15 22:01:00,3564.32,EUR,1.0,3564.32,virement international,compte epargne,lyon-part-dieu,Credit,Complete,592.0,Standard,5152.76,0.0,0,0,0,2024,9,3,6,3564.32,0.0,False,Medium
txn000067,cli0051,2022-06-04 05:49:00,-1902.45,EUR,1.0,-1902.45,depot especes,credit auto,marseille-vieux-port,Debit,Complete,834.0,Premium,44114.2,0.0,0,0,0,2022,6,2,5,-1902.45,0.0,False,Low
txn000934,cli0061,2022-12-23 23:57:00,1183.05,CHF,0.97,1219.64,prelevement,livret a,marseille-vieux-port,Credit,Complete,341.0,Risque,12599.14,0.0,0,1,1,2022,12,4,4,1219.639175257732,0.0008247422681506578,False,High
txn000360,cli0011,2023-10-08 15:57:00,2956.82,EUR,1.0,2956.82,interets,assurance vie,bordeaux-meriadeck,Credit,Complete,672.0,Standard,49221.29,0.0,0,0,0,2023,10,4,6,2956.82,0.0,False,Medium
